n_gen,success,best_fit,eval_first_sol,tgt_fit,elapsed_time,final_eval_counter,final_gen_mean_fit,final_gen_best_fit,final_gen_worst_fit,best_idv,final_gen_best_idv,seed,lambda,mu 
33334,False,-2.928353786468506,,-2.156790363571586,547.3278050422668,1000020,-2.9283769130706787,-2.928359031677246,-2.928392171859741,"[4.195224761962891, -11.756128311157227, -8.311469078063965, -11.683486938476562, -15.561178207397461, 1.9650403261184692, -5.1153950691223145, 8.662543296813965, 5.175911903381348, -2.475529193878174, -3.708787679672241, 20.487531661987305, 0.17917270958423615, -6.796491622924805, 15.469863891601562, -9.146279335021973, 1.3783459663391113, -5.710521697998047, 8.400774955749512, 8.020828247070312, 0.0010000000474974513, 0.0010763566242530942, 0.0011970956111326814, 0.002295152051374316, 0.0010000000474974513, 0.001123050693422556, 0.001159320934675634, 0.0016420501051470637, 0.001381227164529264, 0.0014300369657576084, 0.0021544217597693205, 0.0012260942021384835, 0.0011026202701032162, 0.0015610255068168044, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015972451074048877, 0.0011352886212989688]","[4.190876007080078, -11.75741195678711, -8.311652183532715, -11.685070037841797, -15.560566902160645, 1.963255524635315, -5.113736152648926, 8.663021087646484, 5.174604415893555, -2.47373104095459, -3.7064297199249268, 20.487335205078125, 0.17873376607894897, -6.789242267608643, 15.469148635864258, -9.149701118469238, 1.3940085172653198, -5.718912601470947, 8.399508476257324, 8.019847869873047, 0.0023185673635452986, 0.0010000000474974513, 0.0010000000474974513, 0.0025712107308208942, 0.0020912582986056805, 0.0010000000474974513, 0.0018607776146382093, 0.001963968388736248, 0.0016743495361879468, 0.00101704359985888, 0.0015951410168781877, 0.0015790468314662576, 0.0012261784868314862, 0.0021096921991556883, 0.0021592790726572275, 0.0028466414660215378, 0.0015470689395442605, 0.002085384912788868, 0.0015718148788437247, 0.0010220108088105917]",334579,30,10
33334,False,-11.616043090820312,,-1.8846351877152705,545.5142276287079,1000020,-11.616061210632324,-11.616048812866211,-11.616090774536133,"[-7.893454074859619, 4.131749153137207, 0.4869564175605774, -17.589920043945312, -1.767086148262024, -9.159049034118652, -3.9128942489624023, -10.111604690551758, -8.454195022583008, 0.4076330065727234, 4.728707313537598, -1.4962228536605835, 6.157400131225586, -1.2175976037979126, 0.4638598561286926, -9.700446128845215, 10.946945190429688, -6.157090663909912, -8.225983619689941, 6.301865577697754, 0.001073035760782659, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002178102033212781, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010702199069783092, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011817242484539747]","[-7.895836353302002, 4.1311564445495605, 0.4856509268283844, -17.590229034423828, -1.7675446271896362, -9.166482925415039, -3.915461301803589, -10.11431884765625, -8.4558687210083, 0.40547317266464233, 4.731081008911133, -1.5002388954162598, 6.156421184539795, -1.2077827453613281, 0.46164634823799133, -9.696707725524902, 10.948437690734863, -6.159554958343506, -8.22252368927002, 6.301309108734131, 0.0017662940081208944, 0.0022903538774698973, 0.0017188632627949119, 0.002911611692979932, 0.0037161412183195353, 0.001957165077328682, 0.0029462622478604317, 0.001920714508742094, 0.0013183954870328307, 0.0019476361339911819, 0.0010000000474974513, 0.0015740920789539814, 0.0015847607282921672, 0.0021289431024342775, 0.0021878243423998356, 0.001517763128504157, 0.002292797202244401, 0.0021821754053235054, 0.0014033577172085643, 0.002557386877015233]",319625,30,10
33334,False,-13.468802452087402,,-2.0389967610420725,545.2628262042999,1000020,-13.470152854919434,-13.469470977783203,-13.470863342285156,"[2.284025192260742, -1.352434515953064, 3.020965814590454, -1.0031849145889282, 2.010617256164551, 0.53691565990448, -12.013252258300781, -17.170486450195312, 22.763118743896484, -3.8653643131256104, 5.249553680419922, 10.735173225402832, 16.53462791442871, 9.808063507080078, 1.2963988780975342, -0.6570174098014832, -8.09863567352295, 4.427043437957764, -0.08348134160041809, -10.106735229492188, 0.0010103103704750538, 0.0010000000474974513, 0.0010000000474974513, 0.0011018490185961127, 0.0010000000474974513, 0.001560235396027565, 0.0010000000474974513, 0.0018380607943981886, 0.001354637322947383, 0.0010000000474974513, 0.0010000000474974513, 0.0016688554314896464, 0.0011498676612973213, 0.001643511583097279, 0.002055820543318987, 0.0014814098831266165, 0.0012702259700745344, 0.0010000000474974513, 0.001467461115680635, 0.0010000000474974513]","[2.274127960205078, -1.3228670358657837, 2.986063241958618, -1.0796442031860352, 1.9669426679611206, 0.6509213447570801, -12.012258529663086, -17.17743682861328, 22.791263580322266, -3.851219415664673, 5.2238383293151855, 10.726197242736816, 16.55309295654297, 9.816646575927734, 1.2685388326644897, -0.6824833750724792, -8.071624755859375, 4.411539077758789, -0.08098611980676651, -10.119823455810547, 0.0068239266984164715, 0.03018626943230629, 0.018345503136515617, 0.018629811704158783, 0.004716143012046814, 0.02207559160888195, 0.005272910464555025, 0.007294520735740662, 0.007560938596725464, 0.007415912114083767, 0.015630025416612625, 0.010950786992907524, 0.020572440698742867, 0.01837625354528427, 0.002966800006106496, 0.0038510009180754423, 0.014867572113871574, 0.009317409247159958, 0.004495024681091309, 0.00916456338018179]",926590,30,10
33334,True,-1.7794452905654907,6270,-1.8914879017996697,552.1675465106964,1000020,-1.7890641689300537,-1.7825599908828735,-1.8077698945999146,"[0.20655201375484467, -0.1896354854106903, -8.992486953735352, 0.20867501199245453, 15.759212493896484, -4.217455863952637, -11.703615188598633, 12.91403865814209, -10.162708282470703, -2.3397164344787598, 6.1744842529296875, -9.069092750549316, -7.118528842926025, -3.4315552711486816, 3.11124849319458, 21.972455978393555, 2.3957884311676025, 8.336761474609375, 1.4125629663467407, -2.997072696685791, 0.0010455298470333219, 0.0018725180998444557, 0.0010000000474974513, 0.0011422029929235578, 0.0010000000474974513, 0.0010000000474974513, 0.0015370979672297835, 0.0010000000474974513, 0.0010000000474974513, 0.0013584535336121917, 0.0019680424593389034, 0.0010000000474974513, 0.0013090366264805198, 0.0011138634290546179, 0.0010000000474974513, 0.0010748632485046983, 0.0010000000474974513, 0.002794487401843071, 0.0019345972687005997, 0.0015129134990274906]","[0.20105445384979248, -0.14774484932422638, -8.912542343139648, 0.2796775698661804, 15.804697036743164, -4.232279300689697, -11.64933967590332, 12.94864273071289, -10.207891464233398, -2.3419246673583984, 6.171463966369629, -9.14141845703125, -7.102062702178955, -3.476836681365967, 3.0877017974853516, 22.00655174255371, 2.354578971862793, 8.344695091247559, 1.4260449409484863, -2.972884178161621, 0.009441658854484558, 0.06716889888048172, 0.009596948511898518, 0.042217548936605453, 0.12914316356182098, 0.08401759713888168, 0.0050153955817222595, 0.0666651502251625, 0.026157880201935768, 0.003850819543004036, 0.057681888341903687, 0.04890799522399902, 0.007527679670602083, 0.03834483027458191, 0.011052458547055721, 0.007498216349631548, 0.026152966544032097, 0.05738283321261406, 0.003230278380215168, 0.0012107728980481625]",583328,30,10
33334,True,-1.94577157497406,7590,-2.000622750096177,498.49991726875305,1000020,-1.9460513591766357,-1.9458705186843872,-1.9466313123703003,"[-3.1076741218566895, -1.9357523918151855, 4.143727779388428, 8.387328147888184, -14.282464981079102, 1.3603341579437256, 5.692117214202881, -14.779563903808594, -2.1707565784454346, -5.786012172698975, -3.7966108322143555, -5.1159281730651855, 13.750502586364746, 1.0314075946807861, 3.889720916748047, -0.14841380715370178, -13.606383323669434, 16.88575553894043, 15.051770210266113, -12.476055145263672, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010847392259165645, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001361539587378502, 0.0010000000474974513, 0.0010000000474974513, 0.0014191401423886418, 0.0012303759576752782, 0.0011620159493759274, 0.0010000000474974513, 0.0010000000474974513, 0.0011044674320146441, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0016639113891869783]","[-3.1195485591888428, -1.9433032274246216, 4.141010761260986, 8.382529258728027, -14.280211448669434, 1.3641940355300903, 5.695021629333496, -14.766229629516602, -2.155150890350342, -5.7834320068359375, -3.8038265705108643, -5.15126895904541, 13.765666007995605, 1.0242666006088257, 3.894259452819824, -0.14459149539470673, -13.609116554260254, 16.873918533325195, 15.05285358428955, -12.478487014770508, 0.007861719466745853, 0.004930623807013035, 0.007686621975153685, 0.004834206774830818, 0.003982930909842253, 0.002879564417526126, 0.007582272868603468, 0.006756174843758345, 0.02056499756872654, 0.0036753364838659763, 0.007592422887682915, 0.023624390363693237, 0.004061711952090263, 0.006410302594304085, 0.0091767068952322, 0.009935780428349972, 0.011489921249449253, 0.002131397370249033, 0.006956919562071562, 0.006139642093330622]",793439,30,10
33334,False,-2.2479491233825684,,-1.910064564585763,354.7861912250519,1000020,-2.2481329441070557,-2.2480244636535645,-2.248427629470825,"[-7.6727190017700195, 0.7057700753211975, 5.971042633056641, -11.122259140014648, 2.111311197280884, 1.822075605392456, -4.727731227874756, -15.92410659790039, 14.020472526550293, 15.998051643371582, -12.54531192779541, -2.939253330230713, 2.9486799240112305, 8.95095443725586, 3.0286669731140137, -0.008824381977319717, -1.3077704906463623, 1.4163480997085571, 1.4315162897109985, -0.2792280614376068, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001254107803106308, 0.0010000000474974513, 0.001220354693941772, 0.0014353074366226792, 0.0010000000474974513, 0.0010140046942979097, 0.001423277542926371, 0.0010000000474974513, 0.0010000000474974513, 0.0014264435740187764, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015551960095763206, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]","[-7.688546180725098, 0.7103708982467651, 5.969868183135986, -11.121973991394043, 2.1072587966918945, 1.821726679801941, -4.72969913482666, -15.921260833740234, 14.012870788574219, 15.997505187988281, -12.545515060424805, -2.9363341331481934, 2.9473841190338135, 8.955921173095703, 3.0362720489501953, -0.026134276762604713, -1.3133790493011475, 1.418138027191162, 1.447052240371704, -0.3028357923030853, 0.006126235704869032, 0.0065496196039021015, 0.011204401962459087, 0.0022651099134236574, 0.0010000000474974513, 0.003318570088595152, 0.0058031328953802586, 0.002395384479314089, 0.007927382364869118, 0.0033301408402621746, 0.0054539903067052364, 0.006006382405757904, 0.0024771925527602434, 0.003398067783564329, 0.01120135560631752, 0.002883064793422818, 0.002150361891835928, 0.004524547141045332, 0.0021866278257220984, 0.006257143337279558]",454048,30,10
33334,False,-1.9243285655975342,,-1.7499411577881283,352.22099256515503,1000020,-1.924445629119873,-1.9243817329406738,-1.9245792627334595,"[-0.8598580956459045, -9.994558334350586, -8.968999862670898, 7.3407392501831055, 0.11732535809278488, -8.881187438964844, -11.180581092834473, -4.2925848960876465, 8.089730262756348, 3.1395068168640137, 18.042924880981445, -15.999534606933594, 8.795557022094727, -9.907393455505371, -1.5617084503173828, -8.372426986694336, -14.214317321777344, -2.313725233078003, 4.967719554901123, 4.202620029449463, 0.0010000000474974513, 0.0011761556379497051, 0.0013220268301665783, 0.0012973713455721736, 0.0012559759197756648, 0.002014536177739501, 0.0010488793486729264, 0.0010955698089674115, 0.0011934994254261255, 0.001886765705421567, 0.001309335813857615, 0.0015412848442792892, 0.0010000000474974513, 0.00119974953122437, 0.0013115803012624383, 0.0013038733741268516, 0.001273396541364491, 0.0033028959296643734, 0.0011899819364771247, 0.0010000000474974513]","[-0.8710081577301025, -10.008111000061035, -8.973942756652832, 7.341389179229736, 0.13225699961185455, -8.90053939819336, -11.17439079284668, -4.294005393981934, 8.092196464538574, 3.1341605186462402, 18.037315368652344, -15.999151229858398, 8.787993431091309, -9.897348403930664, -1.550731897354126, -8.378605842590332, -14.21274185180664, -2.3094565868377686, 4.966001987457275, 4.20763635635376, 0.0037358873523771763, 0.0015703360550105572, 0.008977486751973629, 0.008477690629661083, 0.004422920290380716, 0.0036809451412409544, 0.0028491669800132513, 0.006718612276017666, 0.0017283204942941666, 0.002646348439157009, 0.0010000000474974513, 0.003943784162402153, 0.0038051989395171404, 0.005558916833251715, 0.00418455433100462, 0.0013515511527657509, 0.004832524806261063, 0.003959409426897764, 0.0013151809107512236, 0.0016130765434354544]",111545,30,10
33334,False,-3.5939159393310547,,-2.192169656617286,353.2987198829651,1000020,-3.5941643714904785,-3.594038963317871,-3.5943942070007324,"[-12.98563289642334, -4.289281368255615, -14.573518753051758, 9.021985054016113, -6.503460884094238, 2.2559022903442383, 2.6840550899505615, 5.98356819152832, 4.911561012268066, 0.18707101047039032, 5.276508808135986, -20.367565155029297, 19.051044464111328, -3.7417032718658447, 6.0621137619018555, -3.9949159622192383, 1.5335429906845093, 6.970775127410889, 9.790295600891113, -6.4134392738342285, 0.0011794244637712836, 0.0013314023381099105, 0.0011517037637531757, 0.001733035547658801, 0.0012016614200547338, 0.0012943680630996823, 0.0017648779321461916, 0.0018190313130617142, 0.001270545762963593, 0.0011287112720310688, 0.0010000000474974513, 0.001236319076269865, 0.0010000000474974513, 0.0010000000474974513, 0.0014893205370754004, 0.0011934087378904223, 0.0015393925132229924, 0.0010000000474974513, 0.0010670232586562634, 0.0010000000474974513]","[-12.997811317443848, -4.301402568817139, -14.568374633789062, 9.01782512664795, -6.497098922729492, 2.2472763061523438, 2.6753430366516113, 5.97791862487793, 4.908125400543213, 0.19666633009910583, 5.267817974090576, -20.3736629486084, 19.049083709716797, -3.741799831390381, 6.047911167144775, -3.9821739196777344, 1.5290234088897705, 6.9835734367370605, 9.803170204162598, -6.418141841888428, 0.002230053534731269, 0.004141577519476414, 0.00847033690661192, 0.010312607511878014, 0.0033388989977538586, 0.0010063169756904244, 0.006289895158261061, 0.005060118623077869, 0.0020023612305521965, 0.0045339749194681644, 0.0059316991828382015, 0.006318068131804466, 0.008019034750759602, 0.0036884357687085867, 0.005773726850748062, 0.007110731676220894, 0.00719221867620945, 0.006039173807948828, 0.001692462246865034, 0.003560425713658333]",146167,30,10
33334,False,-11.99905776977539,,-1.9980490660174484,350.7801115512848,1000020,-11.999077796936035,-11.999066352844238,-11.99909782409668,"[8.431614875793457, -14.158196449279785, -1.9417661428451538, 7.5692877769470215, 13.942231178283691, 7.118832111358643, -11.928366661071777, -1.7351821660995483, 3.8032402992248535, -5.056678295135498, -6.0664143562316895, -4.773737907409668, -16.608259201049805, -1.928093433380127, -1.7933721542358398, 6.30150032043457, 2.6045689582824707, 7.8247575759887695, 3.7390968799591064, 7.056680202484131, 0.0015730023151263595, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0025877912994474173, 0.0010000000474974513, 0.0010000000474974513, 0.0011084186844527721, 0.0036710845306515694, 0.0016649727476760745, 0.002155827358365059, 0.0014007595600560308, 0.0016773960087448359, 0.0014063213020563126, 0.0016841850010678172, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011828436981886625, 0.0010000000474974513]","[8.429372787475586, -14.156230926513672, -1.9342609643936157, 7.571215629577637, 13.944560050964355, 7.121347427368164, -11.9315824508667, -1.738275170326233, 3.8048288822174072, -5.05551290512085, -6.064873218536377, -4.77482271194458, -16.608198165893555, -1.9247950315475464, -1.7888078689575195, 6.302217960357666, 2.607238292694092, 7.824544429779053, 3.7375648021698, 7.060139179229736, 0.0012757022632285953, 0.0014056387590244412, 0.0010817464208230376, 0.0017879167571663857, 0.0011609436478465796, 0.0019360999576747417, 0.0013365375343710184, 0.0013450946426019073, 0.002921534236520529, 0.0010000000474974513, 0.0016685613663867116, 0.0015679852804169059, 0.0010000000474974513, 0.00132221938110888, 0.0030993358232080936, 0.005252785515040159, 0.002085879212245345, 0.003983646631240845, 0.0025939291808754206, 0.003701790003105998]",286605,30,10
14286,False,-2.733712673187256,,-2.0372126163602644,306.56499195098877,1000020,-2.7337355613708496,-2.733720302581787,-2.7337770462036133,"[10.42075252532959, -7.650735378265381, -12.131693840026855, 0.9982354640960693, -5.796430587768555, 8.975920677185059, 4.423911094665527, 9.5319242477417, -4.849972248077393, 9.79726791381836, -0.4831891655921936, 9.603926658630371, 10.60699462890625, -14.27647590637207, 18.94764518737793, 6.9045586585998535, -15.704771041870117, 6.4906439781188965, 5.6367268562316895, -5.49052095413208, 0.0010000000474974513, 0.0015185459051281214, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001399333355948329, 0.0019100680947303772, 0.0012478164862841368, 0.0014385106042027473, 0.0016404533525928855, 0.0015620819758623838, 0.0010000000474974513, 0.0014830541331321, 0.001414171769283712, 0.002471023937687278, 0.0011603240855038166, 0.0010000000474974513, 0.0011686962097883224, 0.001786627690307796, 0.0020651270169764757]","[10.422476768493652, -7.656171798706055, -12.130888938903809, 0.9990228414535522, -5.79662561416626, 8.977474212646484, 4.423238754272461, 9.532949447631836, -4.847687244415283, 9.800093650817871, -0.4859102666378021, 9.6049222946167, 10.606152534484863, -14.277523040771484, 18.945938110351562, 6.902307987213135, -15.708528518676758, 6.488269805908203, 5.637845039367676, -5.493662357330322, 0.0012398117687553167, 0.0029815479647368193, 0.001856852788478136, 0.0013870918191969395, 0.0035221001598984003, 0.0022206290159374475, 0.0013744458556175232, 0.0010000000474974513, 0.005316277500241995, 0.003917760215699673, 0.0017782554496079683, 0.0014877886278554797, 0.0010000000474974513, 0.0013561868108808994, 0.001970522338524461, 0.002977545140311122, 0.0017916762735694647, 0.0032132838387042284, 0.0010000000474974513, 0.0018505587941035628]",86620,70,10
